date,fees_block_mean,fees_block_mean_usd,fees_total,fees_total_usd,fees_reward_percent,addresses_count_active,addresses_count_sender,addresses_count_receiver,open,high,low,close,volume,transactions_count_total,transactions_count_mean
2023-02-01,0.0747282449221686,122.62681748867914,3242.643566495576,5321081.222015041,1.0,288609,199853,172411,1585.43608841,1647.8142497,1555.66889602,1640.97012604,958579.4675541092,1064236,148.65707501
2023-01-31,0.0739873481572292,117.29812487228052,3109.765040535496,4930161.941647372,1.0,290803,206892,170300,1566.66071306,1605.23433709,1561.45051868,1585.38084948,762506.2639682885,1086364,151.66326958
2023-01-30,0.0541651514082835,84.83952028120578,2298.5242373433207,3600205.825716739,1.0,293819,213573,168385,1644.84937987,1647.482785,1532.32970835,1566.31188274,1155516.595547623,1074566,149.91155134
2023-01-29,0.0545061335978924,89.64680378660493,2396.5231889379816,3941586.5684716105,1.0,263722,190544,151176,1572.33486709,1661.17003308,1565.55779468,1644.71038155,1007745.4626989344,998228,139.43679285
2023-01-28,0.0475283171886792,74.7303988280285,1952.831092897255,3070503.124203755,1.0,263688,193426,149228,1597.87013049,1606.98445691,1556.09457771,1572.33420513,547057.5432344158,964429,134.52768866
2023-01-27,0.0671821963276471,107.3385581235843,2648.645953020494,4231803.262140289,1.0,315000,206356,195952,1601.04308066,1621.65311813,1551.94506148,1597.72326585,956873.4284417352,1100192,153.80847197
2023-01-26,0.0826394259967943,132.2873445726955,2746.665977213508,4396801.456097205,1.0,280020,201977,161794,1611.93859585,1633.08780833,1577.31559446,1600.77763098,951944.0278712783,1048864,146.36673179
2023-01-25,0.0740997922422439,119.4417712524036,2657.008095506163,4282842.6849260125,1.0,259418,180479,155831,1556.02871163,1640.92296388,1515.72290702,1611.90426637,1301221.5013778962,1020705,142.59639564
2023-01-24,0.1036360754272878,161.23519740178628,3065.790028911823,4769702.620115534,1.0,264530,184556,162142,1626.62041098,1641.52579699,1530.05321254,1555.78254712,1035280.4302896078,1032293,144.05428412
2023-01-23,0.0555814665516493,90.40041158666348,2326.5967595922725,3784090.591922277,1.0,247304,173090,147182,1627.86425469,1648.55781812,1584.52469984,1626.44883619,924570.6883553768,947725,132.27145848
2023-01-22,0.0487954208275144,79.4263100433703,1956.018162783438,3183891.0785681345,1.0,242168,168263,144335,1626.84843889,1664.64681932,1603.6547136,1627.74106046,873188.758637439,889814,124.27569832
2023-01-21,0.0603010449756051,98.0894020937908,2210.6867730108183,3596039.5689495592,1.0,275233,197973,155319,1658.57980779,1680.25088587,1615.1693315,1626.66172922,1031411.3924499784,994076,138.77928242
2023-01-20,0.0617517561740765,102.45594838028536,2623.5059831735284,4352812.134276384,1.0,276898,188610,172169,1551.15800131,1671.00694353,1541.80140055,1659.15845521,1088016.3860039592,1024504,142.92745536
2023-01-19,0.0546745029627189,84.80933286166932,2558.16219445871,3968139.028386297,1.0,263929,178792,160514,1511.19160944,1564.68658001,1509.06027631,1551.1678802,760697.1767930813,1007125,140.6599162
2023-01-18,0.0839030406306573,126.83973815475868,3325.56932142205,5027402.32980954,1.0,277102,188148,169072,1565.59369241,1611.63583225,1497.13985412,1511.74185347,1562346.5849405886,1118225,156.06769016
2023-01-17,0.0593351278665953,92.91937680055678,2798.8291264286204,4382993.136607133,1.0,283407,195936,172302,1577.11490459,1609.14451689,1539.5928398,1566.0095485,995691.901038654,1018353,142.00990099
2023-01-16,0.0810745196988304,127.85022550916965,2879.143362221385,4540256.66141002,1.0,292651,203968,173754,1552.6525975,1605.20248077,1521.16574725,1576.94706036,1142669.9191128642,1057284,147.66536313
2023-01-15,0.056831200568216,88.24752840038884,2398.0532814896387,3723698.830009521,1.0,284465,198908,164452,1550.10040424,1566.98769631,1516.16086275,1552.80070662,822858.8824794457,1000777,140.04715925
2023-01-14,0.0786089515542645,121.84388314496984,3011.626276929488,4668021.044768792,1.0,318064,225166,180862,1451.43038191,1625.49753869,1449.43200097,1550.00010477,1800626.294844133,1107804,154.50543933
2023-01-13,0.0658913181233615,95.64671041175856,3064.6261273201067,4448558.87040102,1.0,282040,192784,171795,1415.99677875,1464.85358467,1400.66046205,1451.58289644,1109085.6594902915,1076328,150.28316113
2023-01-12,0.0688933997233234,97.5558434241312,2721.7638447331638,3854127.80528464,1.0,300437,213471,169353,1389.27498712,1438.4029718,1359.74058511,1416.04048887,1880532.7846057096,1085563,151.69969257
2023-01-11,0.0646700109870023,89.87558909480245,2706.305599702345,3761106.675746448,1.0,282999,195535,170379,1335.44779724,1401.23212378,1320.29078114,1389.75682427,1030492.4445394654,1083178,151.38756115
2023-01-10,0.0529842594658362,70.76485180031166,2597.0832448923493,3468619.0349868075,1.0,291905,209366,166841,1320.20290465,1347.89937384,1316.91514328,1335.5825393,945527.8955011946,1061055,148.06795981
2023-01-09,0.0583703871372521,77.08215425947449,2792.1707368215143,3687255.576160269,1.0,316133,231563,166811,1289.80578519,1345.09763633,1285.25395024,1320.56952232,1329650.1330172983,1093675,152.59871634
2023-01-08,0.0507003954355262,65.42352402853756,2276.966002171652,2938184.9722390417,1.0,542392,476484,133397,1263.89809372,1296.14459182,1257.61862717,1290.39474873,490817.5218052761,1184114,165.26364271
2023-01-07,0.0436262515287642,55.13950810688264,1931.2142899926444,2440874.525489933,1.0,282952,198712,161331,1268.86861159,1271.53536092,1258.63958326,1263.90661986,287747.6026037836,957607,133.6879799
2023-01-06,0.0575133475806161,73.00040324676537,2534.382457332103,3216834.8592027747,1.0,285921,200842,165142,1251.15776908,1276.64830433,1235.03080684,1269.27759064,818660.5595632693,1028132,143.59385475
2023-01-05,0.0548389639288974,68.62456640722776,2583.473562627763,3232915.8021609373,1.0,409964,327890,158244,1256.37434363,1260.21482293,1241.51538591,1251.38335028,603460.2076728004,1142818,159.76764994
2023-01-04,0.15578072788564,195.7575540795231,3192.37622096835,4011611.50804972,1.0,294840,209527,166631,1214.73688199,1273.14267049,1212.37001343,1256.62241239,1082840.1412170688,1046389,145.93988842
2023-01-03,0.0529061196342908,64.24018852570435,2290.1346527369,2780749.80471092,1.0,240847,172042,140241,1213.72266323,1219.70160392,1204.60219063,1214.22982766,458669.4181332781,948116,132.27064732
2023-01-02,0.0542357717016047,65.8699619580023,2070.695111359641,2514882.77814705,1.0,229729,164176,134007,1200.84298366,1224.50747536,1193.14429688,1214.51138043,550613.8366435805,920276,128.33300795
2023-01-01,0.0420195351459498,50.434279805322255,1811.432243299732,2174185.894480723,1.0,191946,138327,111050,1195.47922674,1204.65491387,1190.55763657,1200.25791885,276363.49793871527,742785,103.56734523
2022-12-31,0.0405766840803461,48.50970594203273,1977.8610829654128,2364546.5789875872,1.0,235329,172621,131592,1199.53352576,1209.06460165,1191.03608301,1195.50690357,361375.7901855893,865806,120.82137873
2022-12-30,0.0445739520324777,53.48159051404779,2129.6400531299314,2555226.3613695703,1.0,263596,186434,154330,1200.0407289,1220.86391527,1181.11356358,1199.83954923,598343.489264976,944771,131.84077589
2022-12-29,0.0453548536067716,54.44749841122954,2059.1873529164136,2472008.863668798,1.0,249818,174746,150566,1189.71807784,1206.87024417,1186.27751943,1200.47787792,620050.2087065188,945627,132.05236699
2022-12-28,0.0492733304127085,58.60205655894352,2039.3603457820373,2425464.43129733,1.0,270446,195046,153093,1211.16239707,1215.50126585,1180.59816024,1189.32607291,857006.4616964498,977389,136.25944514
2022-12-27,0.0480244708751607,58.166934630600046,1909.4752714378503,2312744.3419667026,1.0,262111,179264,155649,1227.7877439,1234.16984421,1200.32843895,1211.19365962,576977.0978435428,1025274,143.27473449
2022-12-26,0.0421253029621259,51.727716393483725,1509.1584533384353,1853169.353756484,1.0,268735,194269,142568,1218.38911382,1231.09987775,1212.07203259,1227.94882781,360022.7718472174,937653,130.92055292
2022-12-25,0.0372512274733459,45.394709329650645,1393.8579792927362,1698568.9360728238,1.0,263948,203490,121327,1220.80106101,1225.23858781,1192.95560355,1218.60975889,523985.66380861343,836424,116.68861607
2022-12-24,0.0316444840849517,38.61826719647528,1420.3163461125798,1733324.3926634472,1.0,267027,201102,148356,1219.9598085,1228.76176902,1214.10922471,1220.37910597,311819.5289187252,911507,127.19885571
2022-12-23,0.0443633067904421,54.12046798328284,1741.9832449781766,2125110.936445525,1.0,286166,209776,172237,1219.59805686,1231.75524941,1211.1480734,1219.93764439,694152.6025902269,1044772,145.51142061
2022-12-22,0.0497421806233746,60.56615617069488,1869.604626079957,2276433.488470777,1.0,270646,194006,159069,1213.81619656,1238.53879187,1182.48876568,1217.60154886,855606.1841440895,989565,137.86082474
2022-12-21,0.0482786111030233,58.59396244559253,1922.242780647864,2332954.8785122163,1.0,269486,192954,154518,1217.12445029,1223.68237881,1202.29400667,1213.66296807,594664.472448578,1029079,143.6659221
2022-12-20,0.0543839753705419,66.1818566221279,2036.4245875016247,2478199.858571051,1.0,258328,176826,158249,1167.64353273,1231.52710209,1163.12428412,1216.93672026,971898.9537679588,992470,138.45842634
2022-12-19,0.0493951448059063,57.678017346781694,1858.2745446669717,2169881.105593367,1.0,262447,178257,158019,1183.50077618,1201.58651424,1150.57801676,1167.68596536,762781.7201428951,994746,138.85343384
2022-12-18,0.0406831000207268,48.13581096608858,1736.5622042962189,2054681.9183953488,1.0,219450,152645,131020,1187.18111954,1198.49819886,1170.87197,1183.18935729,467712.0515555321,916817,128.01130969
2022-12-17,0.0488279296946637,57.96254248553165,1785.561040731234,2119599.547453369,1.0,288880,203541,160269,1166.99814443,1190.21026747,1162.03424252,1187.07761824,712090.6247901777,1040618,145.27683931
2022-12-16,0.0774684047806773,90.37853745866312,2450.7451628329527,2859162.5725070043,1.0,330850,236766,174469,1267.04007154,1279.99044363,1155.28542832,1166.65029717,1653466.616674241,1153272,161.07150838
2022-12-15,0.0513595230845659,65.05572035104495,2194.349754463834,2779523.550943615,1.0,298420,211220,167990,1307.54108234,1311.29294669,1259.20764964,1266.67298378,984702.7672035329,1080176,150.94689771
2022-12-14,0.0567664880483231,74.21122473527095,2048.698496671141,2678277.7969609625,1.0,281683,183902,176252,1320.52040858,1352.73392795,1300.93882272,1307.30695674,1298338.318142963,1095120,152.88566243
2022-12-13,0.0643320469191437,84.96279261179296,2347.4614703034754,3100272.5953403166,1.0,300809,183551,196179,1276.08575077,1351.59400724,1255.20582914,1320.69157878,1303037.9656958191,1151038,160.96182352
2022-12-12,0.0512008445596203,65.29809183517123,2096.1841810010123,2673331.432942526,1.0,414861,314108,174842,1263.1295696,1279.15290293,1240.09485435,1275.33231916,808250.9383607993,1182001,165.17621576
2022-12-11,0.0440990925384981,55.69946997722093,1922.2972049574605,2427962.32964095,1.0,423934,314536,177661,1266.50589617,1284.68194286,1256.09322135,1263.05252038,417795.8776620657,1068092,149.17486034
2022-12-10,0.0413927776803023,52.41871876859137,1893.693250966591,2398123.042697729,1.0,329117,226483,168192,1263.1001655,1283.83097231,1259.4266508,1266.37354887,395542.7349930332,1103199,153.97055129
2022-12-09,0.0540575889293537,68.27228669552666,3655.1375708888713,4616273.22072093,1.0,1195648,1112769,152665,1280.20036595,1297.40009251,1255.72904545,1262.9547127,851300.9311271019,1932711,270.23364094
2022-12-08,0.0542879855865872,69.48889491309714,1971.53471299434,2523574.360118364,1.0,260439,173176,158158,1231.26020382,1292.9082977,1222.16232792,1280.00503541,941417.417605851,923887,129.01647815
2022-12-07,0.0799852350949519,98.47885851746676,2169.2779111492423,2670843.0905220234,1.0,264503,179493,158368,1271.30890584,1278.61184279,1217.01927238,1231.21296575,846689.7634433429,972121,137.40226148
2022-12-06,0.0541937888373869,68.88983016095214,1936.921820801033,2462168.0478994725,1.0,285555,194126,173137,1259.54394463,1274.50873269,1241.75439916,1271.17574982,712682.7283477362,1049066,146.31324965
2022-12-05,0.0518697988739534,65.32271779886564,1784.8544455519143,2247773.1896004174,1.0,283076,192726,164351,1279.63203159,1305.37996264,1246.48318607,1259.35938093,877131.5828524494,1008205,141.12611982
2022-12-04,0.0401525005239522,51.372920392626575,1472.2970287758535,1883723.2318441328,1.0,325894,242106,152082,1240.81109976,1287.44829688,1240.33520652,1279.44510858,592962.2495563664,962172,134.49426894
2022-12-03,0.0425005412340348,52.71478450593357,1506.6340080274313,1868726.485743557,1.0,328020,253675,145693,1295.78400412,1309.24667527,1236.05576289,1240.3320752,692532.1233737958,963761,134.54711713
2022-12-02,0.0500326531051611,64.8198528974797,1624.0108897307343,2103988.904106154,1.0,331909,242429,164207,1276.44758737,1297.47470975,1264.97700212,1295.5509827,784853.5253240324,1032952,144.12613367
2022-12-01,0.0519485678664473,66.3103443016317,1677.4464898111491,2141195.7798895114,1.0,264610,177811,163282,1294.75341045,1311.62640768,1258.74157024,1276.46145072,902970.3945021832,984139,137.39201452
2022-11-30,0.0617637150067375,79.9466008646304,1713.687471896575,2218187.3015165585,1.0,286434,191537,170525,1216.64288038,1311.60000944,1212.02054277,1294.39430345,1558670.9509657556,1026508,143.54747588
2022-11-29,0.0518780473753197,63.107705870591474,1534.0505176477864,1866115.1249189307,1.0,310319,210167,172003,1167.48023697,1227.4851237,1158.08670356,1216.46262848,1065875.638382384,1047387,146.44672819
2022-11-28,0.0557639768150243,65.12295236054793,1822.1715696561623,2127990.1309242984,1.0,378965,279395,171951,1193.29362577,1268.96325058,1150.24814423,1167.83192448,1024079.5734967034,1087721,151.59874564
2022-11-27,0.0410519235333874,49.01303198395657,1326.9290957602036,1584257.5112964725,1.0,293864,217271,142460,1204.85354047,1223.62502692,1188.32042163,1193.92778134,557453.7978694532,881336,123.10881408
2022-11-26,0.0443595195781888,53.486254052958905,1374.307151263765,1657063.5150754512,1.0,323676,230399,159706,1198.68716116,1235.98746555,1195.59728263,1205.74466454,732113.4140899432,934988,130.60315687
2022-11-25,0.0451127784192112,54.1086218078538,1430.7790374374026,1716087.648335518,1.0,326674,207352,189204,1202.77804552,1207.26359989,1171.04152759,1199.40787741,815001.4016362579,999123,139.62031861
2022-11-24,0.0526220618060158,63.34647804168254,1594.5399354296171,1919508.3875396647,1.0,334351,202999,202915,1183.88322064,1228.22014348,1179.2531061,1203.80076089,1053953.728983535,990202,138.18057494
2022-11-23,0.054872007409912,64.98751436803452,1736.5354872211578,2056661.1329404565,1.0,297487,198205,176824,1138.20095595,1190.23614302,1126.28643489,1184.34730996,1407437.1942119363,972566,136.27098221
2022-11-22,0.0718540819722911,81.88586755251566,2017.828438140141,2299544.1274019866,1.0,270272,171259,171255,1105.89946075,1145.48424211,1073.3630631,1139.61330108,1621246.7090952944,962924,134.67468531
2022-11-21,0.0692734334964542,76.71340433279325,1795.530969381815,1988371.1012142857,1.0,267264,171638,167380,1140.43799583,1147.74895044,1079.49320014,1107.40005888,1988099.3521833485,963954,134.57406115
2022-11-20,0.0568766849264743,64.93301562318359,1627.563213139022,1858100.3390597224,1.0,271671,174809,167180,1216.32803506,1225.81984387,1132.22382554,1141.64557423,1110992.775141544,927233,129.44757783
2022-11-19,0.0444673214611041,54.16065046128167,1556.9265639288608,1896317.4001068207,1.0,296310,202443,162046,1211.04417436,1232.36348151,1196.34145777,1217.98769707,448495.0469358976,911890,127.27006281
2022-11-18,0.0685150719178473,83.06302305265704,1899.432811013471,2302743.424941036,1.0,324268,215323,183635,1199.41979028,1234.62239423,1197.9979522,1212.33212967,791326.8051641133,1008485,140.86953485
2022-11-17,0.0797525203112314,95.7406813195768,2175.7745236644087,2611956.7692718077,1.0,341560,221943,198777,1215.21631294,1227.87171922,1180.64816296,1200.47217249,1089026.8413747903,1103401,154.12781115
2022-11-16,0.068011960264116,82.71561261732685,2195.5987453660127,2670269.972803649,1.0,328828,204048,199844,1251.95288854,1268.98381451,1185.69846404,1216.19215644,1401220.9380061976,1083796,151.57986014
2022-11-15,0.077111871345755,96.6264458645622,2485.00292575304,3113878.5311267525,1.0,325068,200974,201989,1241.58279917,1290.04944867,1233.22232793,1253.06835612,1346598.9803047031,1136911,158.98629562
2022-11-14,0.0901402853291994,112.06724299948586,2514.053658636461,3125606.505983545,1.0,304971,167834,206415,1220.22285827,1292.62951836,1169.51678237,1243.25369717,1902342.886960695,1192824,166.43281708
2022-11-13,0.0825717019227151,100.89496870767796,2082.500767326998,2544622.974464467,1.0,307041,163684,212635,1255.44957974,1274.80591089,1200.28178469,1221.90734063,1026821.3222860306,1133442,158.03708868
2022-11-12,0.086637335117869,108.9781442640166,2108.816758874674,2652608.5626059445,1.0,300747,183889,187047,1287.10507283,1302.87703208,1236.27497213,1257.86583943,1105190.3825050022,1033438,144.17382813
2022-11-11,0.1188617308229525,153.14989287564896,3143.049309896162,4049727.879450733,1.0,310802,180170,205938,1302.72938131,1354.20060377,1203.99372117,1288.47099748,2831727.74064735,1118967,156.47699622
2022-11-10,0.1709742086420596,222.49545846952907,4862.425612959759,6327665.585482481,1.0,306245,167990,212094,1108.31839655,1445.17358776,1089.79091502,1301.33930864,4011218.222648548,1184632,165.42829214
2022-11-09,0.2073159955959871,228.76765902592945,6723.87585216345,7419617.255573613,1.0,313056,171259,213504,1335.415798,1339.82932322,1079.67486237,1103.47326731,5952644.1370666,1219648,170.67562273
2022-11-08,0.1639429044306355,218.9028151812523,5797.709434037099,7741322.633762403,1.0,298723,178412,196778,1568.40113819,1579.98766991,1219.58714731,1335.23811806,5876064.232336704,1132048,157.99692952
2022-11-07,0.0655209413439352,102.75729317936704,2271.8424892198545,3562958.344824146,1.0,294174,181113,191165,1568.4940786,1608.79008466,1531.62480947,1568.31222311,1692185.2977213631,1106711,154.39606585
2022-11-06,0.0545740092723192,85.60090635730236,1580.2807848869716,2478715.954518788,1.0,271332,174788,174319,1627.33809413,1639.40884879,1564.43772195,1568.52881983,991816.8886032726,962845,134.32547433
2022-11-05,0.0499795031988508,81.32633352447584,1606.5199289261916,2614119.1326722265,1.0,285356,194729,165454,1644.88624482,1667.88309185,1621.37756543,1627.19371581,842233.4415191467,952067,133.02598854
2022-11-04,0.0806560277439934,132.65948689005205,2408.403095063295,3961235.480497652,1.0,282990,184524,173359,1530.97009389,1678.30918847,1528.35543604,1644.75601639,2422887.7515927376,1014135,141.48088728
2022-11-03,0.1703189003846038,260.73642595288595,3175.389634610196,4861114.8995590005,1.0,291436,184080,188750,1518.27358662,1558.91995143,1515.09292277,1530.87194295,1483753.635011739,1093977,152.89685535
2022-11-02,0.0812645735146318,123.43768007127112,2161.9665899938823,3283941.9284270494,1.0,276678,185092,170548,1578.35083502,1621.36663044,1502.18339196,1518.96053511,2683271.143540146,1015945,141.97107323
2022-11-01,0.0717096341313456,113.17478317219556,1880.3975123332311,2967712.5439805384,1.0,310027,222184,170140,1572.67288857,1613.58000338,1563.28594973,1578.23679542,1407090.4594054625,1071986,150.20120499
2022-10-31,0.078917089016248,124.15530649469343,2552.678153202716,4015968.43527692,1.0,295221,200051,174630,1590.89508808,1635.61443498,1545.95470152,1573.23728032,2148111.904932339,1063248,148.47758693
2022-10-30,0.0520211547424935,82.75887912652132,1222.394930297442,1944671.0628036563,1.0,291655,209051,159592,1620.73568951,1640.35887809,1576.76474952,1590.86970553,1225564.043143961,1033475,144.17898996
2022-10-29,0.0691771256992308,112.08411215569843,1753.1567013829508,2840548.9583170954,1.0,287578,203103,155591,1554.87074892,1664.18845182,1548.25031613,1620.24818208,2184947.9876411757,1038800,145.28671329
2022-10-28,0.0701683057168479,109.10650949503818,2146.3743523509925,3337452.875087176,1.0,267089,183166,159900,1514.23437948,1576.00826276,1480.16869305,1554.92580846,2241469.2927013934,1059633,148.15897651
2022-10-27,0.0669857880964341,101.43010304460996,2049.3701118641766,3103163.036966535,1.0,337518,240342,186673,1566.47502974,1579.46239733,1503.40387875,1514.20332472,2631752.6712101707,1111785,155.23387322
2022-10-26,0.0787481881467888,123.3904083304036,2437.7219407366724,3819662.5565885776,1.0,317549,223480,173612,1460.21532381,1595.47004116,1457.82488657,1566.89837867,3428601.435821182,1104723,154.16173598
2022-10-25,0.0786337813732002,114.82196078400302,2659.2616738743336,3883084.779845863,1.0,287774,201226,166736,1343.87471263,1525.72717201,1335.05494867,1460.21161362,3147278.017572031,1048003,146.53285794
2022-10-24,0.0685070620516247,92.06089743588493,2416.0636917748034,3246745.44588459,1.0,277490,190214,164736,1364.40189925,1370.92076341,1324.06707025,1343.8161655,1458374.3539089155,1039240,145.96067416
2022-10-23,0.0638538069571386,87.12115982110481,1820.0222158658505,2483210.538297958,1.0,284386,205096,152480,1314.05882501,1371.36176662,1299.39457688,1364.38474028,974225.1283825744,1009771,140.97040346
2022-10-22,0.0613268929207501,80.57630766486548,2287.091881243729,3004969.1139424616,1.0,271416,189831,153697,1299.80341323,1320.1734825,1294.27128126,1313.88211317,490410.5171716761,959417,133.88459392
2022-10-21,0.0892414483964359,115.99935502868829,3743.1499154871112,4865485.531379327,1.0,295495,197219,177311,1282.58542109,1307.30659561,1253.10792743,1299.83720696,1210181.0785400723,1116822,155.87187718
2022-10-20,0.0884954549702841,113.5279459259898,3854.179735666276,4944402.046033818,1.0,303792,199646,182442,1285.14298507,1310.9469636,1270.41510341,1282.86753217,1151375.4652665216,1155589,161.2824843
2022-10-19,0.0941097344440542,120.9205537714152,3324.602226304395,4271744.51877126,1.0,267266,176287,162940,1310.75296674,1313.79628375,1280.30160555,1284.8889064,984479.6456463282,1088602,152.16689964
2022-10-18,0.0825866066719323,108.25873996282525,3023.3979256098146,3963224.341362562,1.0,272732,185008,159434,1331.49888433,1341.93362121,1286.69282564,1310.85104868,1400747.110139848,1062562,148.23688616
2022-10-17,0.0902089791510433,120.11167479026888,2799.480326693973,3727458.992952513,1.0,284121,183538,171620,1305.87078166,1338.68863052,1295.45984047,1331.48247459,1132871.3269324405,1073063,149.99482807
2022-10-16,0.0586268193656261,76.56381647681826,1841.875786870495,2405401.5081318007,1.0,248805,169474,141840,1274.98927982,1315.50698347,1274.60947061,1305.95207629,701524.7389096778,980678,137.02361325
2022-10-15,0.0529110539365916,67.4584264997088,2061.4708614755136,2628251.948199529,1.0,291289,166937,192538,1296.32032657,1301.87794632,1263.58242321,1274.94013974,665372.3496216015,1037870,144.81233431
2022-10-14,0.0626933998019336,81.28061642654148,2229.526934704772,2890532.7221828573,1.0,315834,187726,202347,1286.99139793,1343.57492246,1283.33550493,1296.47804527,1812089.1436834077,1071895,149.66419994
2022-10-13,0.0847030774259042,109.01500287521104,2859.351455443276,3680057.639098936,1.0,324742,196656,204963,1294.2294151,1301.75712044,1189.68039482,1287.02529103,2590028.14089653,1124129,157.06706721
2022-10-12,0.0624900534064534,80.88227054952081,2398.5169018771467,3104453.9474692056,1.0,319567,205337,193742,1279.94613622,1306.81833281,1275.02383902,1294.32231436,956524.2074831028,1074204,149.94472362
2022-10-11,0.0579802521114621,74.2115740827614,3161.3292456082154,4046329.75826738,1.0,332380,209307,216569,1289.96058523,1298.07368261,1266.84856074,1279.94569496,1280073.026794215,1130309,157.77624232
2022-10-10,0.0675891299470772,87.19227736944923,4064.6119959320777,5243487.774232341,1.0,360440,202885,259364,1323.30772177,1338.2693437,1287.43442935,1290.03402526,1055235.981867051,1123390,156.78855548
2022-10-09,0.0521588277987022,69.02524874501347,3358.812115508892,4444939.649631746,1.0,355857,198863,260230,1315.53121612,1329.20152297,1307.2906738,1323.36656436,450608.3891468891,1068531,149.19449874
2022-10-08,0.0503478826100738,66.23630430832199,2297.0008778505858,3021871.849509563,1.0,402549,268600,226136,1331.24617468,1337.57031767,1303.70846851,1315.57278826,460804.25755260553,1180084,164.60929
2022-10-07,0.080075081306852,106.59269808902582,1482.9458735623157,1974037.3559816584,1.0,374693,273992,180293,1352.21329977,1361.9589249,1317.40655496,1331.15941126,1255123.4196669196,1180358,165.17744193
2022-10-06,0.0647787191835625,87.5970759816444,1655.6595310389023,2238866.954580815,1.0,397364,290399,186986,1352.45787789,1384.30091341,1345.00342715,1352.25081764,1677606.9532511071,1202667,168.04065949
2022-10-05,0.080918259708484,109.4404934355338,2057.144451228765,2782250.9359657126,1.0,344781,256162,166911,1361.87638321,1364.9406464,1316.29003958,1352.48204583,1265863.757742477,1169356,163.59205372
2022-10-04,0.0647340750737215,88.15739150299599,1884.205776177218,2565985.0101124174,1.0,325742,227195,173160,1323.29769456,1370.11914005,1318.76014566,1361.83905312,1324045.2685265637,1185269,166.19026921
2022-10-03,0.0604866818158489,80.04132496997866,1903.6832262170112,2519121.9484221693,1.0,315099,214936,169845,1276.81573259,1330.11450335,1262.95909178,1323.2884094,1433849.4161278212,1307142,182.63825625
2022-10-02,0.0541218141787564,69.1053025916389,886.4800533041263,1131899.8310496286,1.0,349024,254421,167193,1311.87058476,1317.7896913,1269.50845563,1276.84749006,936888.5016903826,1163876,162.21268293
2022-10-01,0.0529032936804314,69.40350343813775,1203.3301199640648,1578641.3341790182,1.0,334044,236285,168784,1328.6685747,1334.03454668,1302.76519235,1311.89380868,616232.6554054894,1158038,162.25837186
2022-09-30,0.0708985057640328,94.20520205843056,2034.8358220450036,2703754.017178857,1.0,338568,237691,185540,1336.01384534,1373.36053879,1313.26160801,1328.73325105,2133827.191598571,1225886,171.16531695
2022-09-29,0.0736022292238098,98.33388943286651,1918.969872563067,2563777.935309811,1.0,342114,243660,171781,1337.16923663,1352.03616308,1288.34259799,1336.01781454,1942095.3726990467,1129558,157.89180878
2022-09-28,0.0809658881443717,108.25768514052204,2047.906377282888,2738209.990284277,1.0,313487,207408,181111,1327.95176781,1355.70880358,1253.18186436,1337.07772028,2604247.87279344,1109706,154.94359118
2022-09-27,0.0731769540595694,97.19056416729256,2306.7525015834835,3063732.016513116,1.0,327102,227258,176329,1336.7418791,1400.24605705,1303.65694483,1328.15809863,2237058.429318574,1214294,170.0453718
2022-09-26,0.0762104606530924,101.87000532940084,1673.1758581448714,2236522.809671883,1.0,342807,253943,158424,1294.53101516,1340.78203745,1278.34799075,1336.69321057,2316239.3794629606,1141218,159.65556799
2022-09-25,0.059552968782897,77.09294111927258,1108.9111704435188,1435515.7319051642,1.0,343063,276043,131173,1317.48149537,1337.19775557,1269.30699409,1294.52725355,1202287.5149111515,1107217,154.46665737
2022-09-24,0.0539194545449376,71.02020102616126,911.6126576481516,1200733.849230739,1.0,386275,321083,134300,1327.30976696,1349.26170341,1306.51891366,1317.15355108,1160077.6828016937,1109206,154.74414063
2022-09-23,0.0713060310407454,94.62616742514116,1329.9210032507929,1764862.3220090747,1.0,356234,279456,153589,1326.50448299,1359.6086248,1262.00429781,1327.042973,2624398.647077885,1119895,156.25715083
2022-09-22,0.0684780438627939,90.8315248201074,1440.498357408334,1910724.2982352397,1.0,328400,248111,157758,1245.66501392,1349.73252435,1237.24348545,1326.43281987,2603155.187025363,1118297,156.36143736
2022-09-21,0.1050659271632492,130.88142216747605,1874.9617119516404,2335654.0221503256,1.0,329831,232606,173324,1322.93590401,1411.93763713,1219.85614941,1245.70758286,3272016.616664371,1100130,155.95832152
2022-09-20,0.073196732806865,96.83258940601485,1629.5078597654046,2155690.007843337,1.0,338850,249288,168376,1376.03441675,1385.04179854,1312.60937993,1322.90862847,1880035.9589541743,1149031,160.97380219
2022-09-19,0.073985754193037,101.81207402319188,1455.3760458755223,2002748.4389448047,1.0,332229,245698,164331,1334.59262291,1393.03813592,1280.12488862,1376.10375313,2367852.5081071984,1138210,159.74877193
2022-09-18,0.0642485315466122,85.74592781137527,1181.414930860612,1576713.3806530784,1.0,352301,266052,161005,1469.03610964,1469.90087485,1324.91845916,1334.59747246,1958529.647360059,1156893,162.25708275
2022-09-17,0.0527677255906566,77.51539134274076,956.8687971786586,1405633.0540442062,1.0,525357,425827,174781,1433.86667344,1476.07852085,1409.09186275,1468.99246604,1031676.70025769,1322077,185.42454418
2022-09-16,0.0748681919975039,107.35058220598609,1435.6740731069297,2058557.0920586227,1.0,478490,280948,298615,1472.60634457,1483.62855608,1405.51303912,1433.86102084,1989207.604085674,1311849,184.97588832
